GalNAcol,HexNAc,Hex,Fuc,Neu5Ac,Neu5Gc,SO3-,mass
1.0,3.0,0.0,0.0,0.0,0.0,0.0,1065.5672
1.0,3.0,0.0,0.0,0.0,0.0,1.0,1153.5672
1.0,3.0,0.0,0.0,0.0,0.0,2.0,1241.5672
1.0,3.0,0.0,0.0,1.0,0.0,0.0,1426.7409
1.0,3.0,0.0,0.0,1.0,0.0,1.0,1514.7409
1.0,3.0,0.0,0.0,1.0,0.0,2.0,1602.7409
1.0,3.0,0.0,0.0,2.0,0.0,0.0,1787.9146
1.0,3.0,0.0,0.0,2.0,0.0,1.0,1875.9146
1.0,3.0,0.0,0.0,2.0,0.0,2.0,1963.9146
1.0,3.0,0.0,1.0,0.0,0.0,0.0,1239.6563999999998
1.0,3.0,0.0,1.0,0.0,0.0,1.0,1327.6563999999998
1.0,3.0,0.0,1.0,0.0,0.0,2.0,1415.6563999999998
1.0,3.0,0.0,1.0,1.0,0.0,0.0,1600.8301
1.0,3.0,0.0,1.0,1.0,0.0,1.0,1688.8301
1.0,3.0,0.0,1.0,1.0,0.0,2.0,1776.8301
1.0,3.0,0.0,1.0,2.0,0.0,0.0,1962.0038
1.0,3.0,0.0,1.0,2.0,0.0,1.0,2050.0038
1.0,3.0,0.0,2.0,0.0,0.0,0.0,1413.7456
1.0,3.0,0.0,2.0,0.0,0.0,1.0,1501.7456
1.0,3.0,0.0,2.0,1.0,0.0,0.0,1774.9193
1.0,3.0,0.0,2.0,1.0,0.0,1.0,1862.9193
1.0,3.0,0.0,2.0,2.0,0.0,0.0,2136.093
1.0,3.0,0.0,3.0,0.0,0.0,0.0,1587.8348
1.0,3.0,0.0,3.0,1.0,0.0,0.0,1949.0085000000001
1.0,3.0,1.0,0.0,0.0,0.0,0.0,1269.667
1.0,3.0,1.0,0.0,0.0,0.0,1.0,1357.667
1.0,3.0,1.0,0.0,0.0,0.0,2.0,1445.667
1.0,3.0,1.0,0.0,1.0,0.0,0.0,1630.8407
1.0,3.0,1.0,0.0,1.0,0.0,1.0,1718.8407
1.0,3.0,1.0,0.0,1.0,0.0,2.0,1806.8407
1.0,3.0,1.0,0.0,2.0,0.0,0.0,1992.0144
1.0,3.0,1.0,0.0,2.0,0.0,1.0,2080.0144
1.0,3.0,1.0,0.0,2.0,0.0,2.0,2168.0144
1.0,3.0,1.0,1.0,0.0,0.0,0.0,1443.7561999999998
1.0,3.0,1.0,1.0,0.0,0.0,1.0,1531.7561999999998
1.0,3.0,1.0,1.0,0.0,0.0,2.0,1619.7561999999998
1.0,3.0,1.0,1.0,1.0,0.0,0.0,1804.9298999999999
1.0,3.0,1.0,1.0,1.0,0.0,1.0,1892.9298999999999
1.0,3.0,1.0,1.0,1.0,0.0,2.0,1980.9298999999999
1.0,3.0,1.0,1.0,2.0,0.0,0.0,2166.1036
1.0,3.0,1.0,1.0,2.0,0.0,1.0,2254.1036
1.0,3.0,1.0,1.0,2.0,0.0,2.0,2342.1036
1.0,3.0,1.0,2.0,0.0,0.0,0.0,1617.8454
1.0,3.0,1.0,2.0,0.0,0.0,1.0,1705.8454
1.0,3.0,1.0,2.0,1.0,0.0,0.0,1979.0191
1.0,3.0,1.0,2.0,1.0,0.0,1.0,2067.0191
1.0,3.0,1.0,2.0,2.0,0.0,0.0,2340.1928
1.0,3.0,1.0,2.0,2.0,0.0,1.0,2428.1928
1.0,3.0,1.0,3.0,0.0,0.0,0.0,1791.9346
1.0,3.0,1.0,3.0,1.0,0.0,0.0,2153.1083
1.0,3.0,1.0,3.0,2.0,0.0,0.0,2514.282
1.0,3.0,2.0,0.0,0.0,0.0,0.0,1473.7667999999999
1.0,3.0,2.0,0.0,0.0,0.0,1.0,1561.7667999999999
1.0,3.0,2.0,0.0,0.0,0.0,2.0,1649.7667999999999
1.0,3.0,2.0,0.0,1.0,0.0,0.0,1834.9405
1.0,3.0,2.0,0.0,1.0,0.0,1.0,1922.9405
1.0,3.0,2.0,0.0,1.0,0.0,2.0,2010.9405
1.0,3.0,2.0,0.0,2.0,0.0,0.0,2196.1142
1.0,3.0,2.0,0.0,2.0,0.0,1.0,2284.1142
1.0,3.0,2.0,0.0,2.0,0.0,2.0,2372.1142
1.0,3.0,2.0,1.0,0.0,0.0,0.0,1647.8559999999998
1.0,3.0,2.0,1.0,0.0,0.0,1.0,1735.8559999999998
1.0,3.0,2.0,1.0,0.0,0.0,2.0,1823.8559999999998
1.0,3.0,2.0,1.0,1.0,0.0,0.0,2009.0296999999998
1.0,3.0,2.0,1.0,1.0,0.0,1.0,2097.0297
1.0,3.0,2.0,1.0,1.0,0.0,2.0,2185.0297
1.0,3.0,2.0,1.0,2.0,0.0,0.0,2370.2034
1.0,3.0,2.0,1.0,2.0,0.0,1.0,2458.2034
1.0,3.0,2.0,1.0,2.0,0.0,2.0,2546.2034
1.0,3.0,2.0,2.0,0.0,0.0,0.0,1821.9451999999999
1.0,3.0,2.0,2.0,0.0,0.0,1.0,1909.9451999999999
1.0,3.0,2.0,2.0,1.0,0.0,0.0,2183.1189
1.0,3.0,2.0,2.0,1.0,0.0,1.0,2271.1189
1.0,3.0,2.0,2.0,2.0,0.0,0.0,2544.2925999999998
1.0,3.0,2.0,2.0,2.0,0.0,1.0,2632.2925999999998
1.0,3.0,2.0,3.0,0.0,0.0,0.0,1996.0344
1.0,3.0,2.0,3.0,1.0,0.0,0.0,2357.2081
1.0,3.0,2.0,3.0,2.0,0.0,0.0,2718.3818
1.0,3.0,3.0,0.0,0.0,0.0,0.0,1677.8665999999998
1.0,3.0,3.0,0.0,0.0,0.0,1.0,1765.8665999999998
1.0,3.0,3.0,0.0,0.0,0.0,2.0,1853.8665999999998
1.0,3.0,3.0,0.0,1.0,0.0,0.0,2039.0403
1.0,3.0,3.0,0.0,1.0,0.0,1.0,2127.0402999999997
1.0,3.0,3.0,0.0,1.0,0.0,2.0,2215.0402999999997
1.0,3.0,3.0,0.0,2.0,0.0,0.0,2400.214
1.0,3.0,3.0,0.0,2.0,0.0,1.0,2488.214
1.0,3.0,3.0,0.0,2.0,0.0,2.0,2576.214
1.0,3.0,3.0,1.0,0.0,0.0,0.0,1851.9557999999997
1.0,3.0,3.0,1.0,0.0,0.0,1.0,1939.9557999999997
1.0,3.0,3.0,1.0,0.0,0.0,2.0,2027.9557999999997
1.0,3.0,3.0,1.0,1.0,0.0,0.0,2213.1294999999996
1.0,3.0,3.0,1.0,1.0,0.0,1.0,2301.1294999999996
1.0,3.0,3.0,1.0,1.0,0.0,2.0,2389.1294999999996
1.0,3.0,3.0,1.0,2.0,0.0,0.0,2574.3032
1.0,3.0,3.0,1.0,2.0,0.0,1.0,2662.3032
1.0,3.0,3.0,1.0,2.0,0.0,2.0,2750.3032
1.0,3.0,3.0,2.0,0.0,0.0,0.0,2026.0449999999998
1.0,3.0,3.0,2.0,0.0,0.0,1.0,2114.045
1.0,3.0,3.0,2.0,1.0,0.0,0.0,2387.2187
1.0,3.0,3.0,2.0,1.0,0.0,1.0,2475.2187
1.0,3.0,3.0,2.0,2.0,0.0,0.0,2748.3923999999997
1.0,3.0,3.0,2.0,2.0,0.0,1.0,2836.3923999999997
1.0,3.0,3.0,3.0,0.0,0.0,0.0,2200.1342
1.0,3.0,3.0,3.0,1.0,0.0,0.0,2561.3079
1.0,3.0,3.0,3.0,2.0,0.0,0.0,2922.4816
1.0,3.0,4.0,0.0,0.0,0.0,0.0,1881.9663999999998
1.0,3.0,4.0,0.0,0.0,0.0,1.0,1969.9663999999998
1.0,3.0,4.0,0.0,0.0,0.0,2.0,2057.9664
1.0,3.0,4.0,0.0,1.0,0.0,0.0,2243.1400999999996
1.0,3.0,4.0,0.0,1.0,0.0,1.0,2331.1400999999996
1.0,3.0,4.0,0.0,1.0,0.0,2.0,2419.1400999999996
1.0,3.0,4.0,0.0,2.0,0.0,0.0,2604.3138
1.0,3.0,4.0,0.0,2.0,0.0,1.0,2692.3138
1.0,3.0,4.0,0.0,2.0,0.0,2.0,2780.3138
1.0,3.0,4.0,1.0,0.0,0.0,0.0,2056.0555999999997
1.0,3.0,4.0,1.0,0.0,0.0,1.0,2144.0555999999997
1.0,3.0,4.0,1.0,0.0,0.0,2.0,2232.0555999999997
1.0,3.0,4.0,1.0,1.0,0.0,0.0,2417.2292999999995
1.0,3.0,4.0,1.0,1.0,0.0,1.0,2505.2292999999995
1.0,3.0,4.0,1.0,1.0,0.0,2.0,2593.2292999999995
1.0,3.0,4.0,1.0,2.0,0.0,0.0,2778.403
1.0,3.0,4.0,1.0,2.0,0.0,1.0,2866.403
1.0,3.0,4.0,1.0,2.0,0.0,2.0,2954.403
1.0,3.0,4.0,2.0,0.0,0.0,0.0,2230.1448
1.0,3.0,4.0,2.0,0.0,0.0,1.0,2318.1448
1.0,3.0,4.0,2.0,1.0,0.0,0.0,2591.3185
1.0,3.0,4.0,2.0,1.0,0.0,1.0,2679.3185
1.0,3.0,4.0,2.0,2.0,0.0,0.0,2952.4922
1.0,3.0,4.0,2.0,2.0,0.0,1.0,3040.4922
1.0,3.0,4.0,3.0,0.0,0.0,0.0,2404.234
1.0,3.0,4.0,3.0,1.0,0.0,0.0,2765.4076999999997
1.0,3.0,4.0,3.0,2.0,0.0,0.0,3126.5814
1.0,3.0,5.0,0.0,0.0,0.0,0.0,2086.0661999999998
1.0,3.0,5.0,0.0,0.0,0.0,1.0,2174.0661999999998
1.0,3.0,5.0,0.0,0.0,0.0,2.0,2262.0661999999998
1.0,3.0,5.0,0.0,1.0,0.0,0.0,2447.2398999999996
1.0,3.0,5.0,0.0,1.0,0.0,1.0,2535.2398999999996
1.0,3.0,5.0,0.0,1.0,0.0,2.0,2623.2398999999996
1.0,3.0,5.0,0.0,2.0,0.0,0.0,2808.4136
1.0,3.0,5.0,0.0,2.0,0.0,1.0,2896.4136
1.0,3.0,5.0,0.0,2.0,0.0,2.0,2984.4136
1.0,3.0,5.0,1.0,0.0,0.0,0.0,2260.1553999999996
1.0,3.0,5.0,1.0,0.0,0.0,1.0,2348.1553999999996
1.0,3.0,5.0,1.0,0.0,0.0,2.0,2436.1553999999996
1.0,3.0,5.0,1.0,1.0,0.0,0.0,2621.3290999999995
1.0,3.0,5.0,1.0,1.0,0.0,1.0,2709.3290999999995
1.0,3.0,5.0,1.0,1.0,0.0,2.0,2797.3290999999995
1.0,3.0,5.0,1.0,2.0,0.0,0.0,2982.5027999999998
1.0,3.0,5.0,1.0,2.0,0.0,1.0,3070.5027999999998
1.0,3.0,5.0,1.0,2.0,0.0,2.0,3158.5027999999998
1.0,3.0,5.0,2.0,0.0,0.0,0.0,2434.2446
1.0,3.0,5.0,2.0,0.0,0.0,1.0,2522.2446
1.0,3.0,5.0,2.0,1.0,0.0,0.0,2795.4183
1.0,3.0,5.0,2.0,1.0,0.0,1.0,2883.4183
1.0,3.0,5.0,2.0,2.0,0.0,0.0,3156.592
1.0,3.0,5.0,2.0,2.0,0.0,1.0,3244.592
1.0,3.0,5.0,3.0,0.0,0.0,0.0,2608.3338
1.0,3.0,5.0,3.0,1.0,0.0,0.0,2969.5074999999997
1.0,3.0,5.0,3.0,2.0,0.0,0.0,3330.6812
1.0,4.0,1.0,0.0,0.0,0.0,0.0,1514.7932999999998
1.0,4.0,1.0,0.0,0.0,0.0,1.0,1602.7932999999998
1.0,4.0,1.0,0.0,0.0,0.0,2.0,1690.7932999999998
1.0,4.0,1.0,0.0,1.0,0.0,0.0,1875.9669999999999
1.0,4.0,1.0,0.0,1.0,0.0,1.0,1963.9669999999999
1.0,4.0,1.0,0.0,1.0,0.0,2.0,2051.9669999999996
1.0,4.0,1.0,0.0,2.0,0.0,0.0,2237.1407
1.0,4.0,1.0,0.0,2.0,0.0,1.0,2325.1407
1.0,4.0,1.0,0.0,2.0,0.0,2.0,2413.1407
1.0,4.0,1.0,1.0,0.0,0.0,0.0,1688.8824999999997
1.0,4.0,1.0,1.0,0.0,0.0,1.0,1776.8824999999997
1.0,4.0,1.0,1.0,0.0,0.0,2.0,1864.8824999999997
1.0,4.0,1.0,1.0,1.0,0.0,0.0,2050.0561999999995
1.0,4.0,1.0,1.0,1.0,0.0,1.0,2138.0561999999995
1.0,4.0,1.0,1.0,1.0,0.0,2.0,2226.0561999999995
1.0,4.0,1.0,1.0,2.0,0.0,0.0,2411.2299
1.0,4.0,1.0,1.0,2.0,0.0,1.0,2499.2299
1.0,4.0,1.0,1.0,2.0,0.0,2.0,2587.2299
1.0,4.0,1.0,2.0,0.0,0.0,0.0,1862.9716999999998
1.0,4.0,1.0,2.0,0.0,0.0,1.0,1950.9716999999998
1.0,4.0,1.0,2.0,1.0,0.0,0.0,2224.1454
1.0,4.0,1.0,2.0,1.0,0.0,1.0,2312.1454
1.0,4.0,1.0,2.0,2.0,0.0,0.0,2585.3190999999997
1.0,4.0,1.0,2.0,2.0,0.0,1.0,2673.3190999999997
1.0,4.0,1.0,3.0,0.0,0.0,0.0,2037.0609
1.0,4.0,1.0,3.0,1.0,0.0,0.0,2398.2346
1.0,4.0,1.0,3.0,2.0,0.0,0.0,2759.4083
1.0,4.0,2.0,0.0,0.0,0.0,0.0,1718.8930999999998
1.0,4.0,2.0,0.0,0.0,0.0,1.0,1806.8930999999998
1.0,4.0,2.0,0.0,0.0,0.0,2.0,1894.8930999999998
1.0,4.0,2.0,0.0,1.0,0.0,0.0,2080.0667999999996
1.0,4.0,2.0,0.0,1.0,0.0,1.0,2168.0667999999996
1.0,4.0,2.0,0.0,1.0,0.0,2.0,2256.0667999999996
1.0,4.0,2.0,0.0,2.0,0.0,0.0,2441.2405
1.0,4.0,2.0,0.0,2.0,0.0,1.0,2529.2405
1.0,4.0,2.0,0.0,2.0,0.0,2.0,2617.2405
1.0,4.0,2.0,1.0,0.0,0.0,0.0,1892.9822999999997
1.0,4.0,2.0,1.0,0.0,0.0,1.0,1980.9822999999997
1.0,4.0,2.0,1.0,0.0,0.0,2.0,2068.9822999999997
1.0,4.0,2.0,1.0,1.0,0.0,0.0,2254.1559999999995
1.0,4.0,2.0,1.0,1.0,0.0,1.0,2342.1559999999995
1.0,4.0,2.0,1.0,1.0,0.0,2.0,2430.1559999999995
1.0,4.0,2.0,1.0,2.0,0.0,0.0,2615.3297
1.0,4.0,2.0,1.0,2.0,0.0,1.0,2703.3297
1.0,4.0,2.0,1.0,2.0,0.0,2.0,2791.3297
1.0,4.0,2.0,2.0,0.0,0.0,0.0,2067.0715
1.0,4.0,2.0,2.0,0.0,0.0,1.0,2155.0715
1.0,4.0,2.0,2.0,1.0,0.0,0.0,2428.2452
1.0,4.0,2.0,2.0,1.0,0.0,1.0,2516.2452
1.0,4.0,2.0,2.0,2.0,0.0,0.0,2789.4189
1.0,4.0,2.0,2.0,2.0,0.0,1.0,2877.4189
1.0,4.0,2.0,3.0,0.0,0.0,0.0,2241.1607
1.0,4.0,2.0,3.0,1.0,0.0,0.0,2602.3343999999997
1.0,4.0,2.0,3.0,2.0,0.0,0.0,2963.5081
1.0,4.0,3.0,0.0,0.0,0.0,0.0,1922.9928999999997
1.0,4.0,3.0,0.0,0.0,0.0,1.0,2010.9928999999997
1.0,4.0,3.0,0.0,0.0,0.0,2.0,2098.9928999999997
1.0,4.0,3.0,0.0,1.0,0.0,0.0,2284.1665999999996
1.0,4.0,3.0,0.0,1.0,0.0,1.0,2372.1665999999996
1.0,4.0,3.0,0.0,1.0,0.0,2.0,2460.1665999999996
1.0,4.0,3.0,0.0,2.0,0.0,0.0,2645.3403
1.0,4.0,3.0,0.0,2.0,0.0,1.0,2733.3403
1.0,4.0,3.0,0.0,2.0,0.0,2.0,2821.3403
1.0,4.0,3.0,1.0,0.0,0.0,0.0,2097.0820999999996
1.0,4.0,3.0,1.0,0.0,0.0,1.0,2185.0820999999996
1.0,4.0,3.0,1.0,0.0,0.0,2.0,2273.0820999999996
1.0,4.0,3.0,1.0,1.0,0.0,0.0,2458.2557999999995
1.0,4.0,3.0,1.0,1.0,0.0,1.0,2546.2557999999995
1.0,4.0,3.0,1.0,1.0,0.0,2.0,2634.2557999999995
1.0,4.0,3.0,1.0,2.0,0.0,0.0,2819.4294999999997
1.0,4.0,3.0,1.0,2.0,0.0,1.0,2907.4294999999997
1.0,4.0,3.0,1.0,2.0,0.0,2.0,2995.4294999999997
1.0,4.0,3.0,2.0,0.0,0.0,0.0,2271.1713
1.0,4.0,3.0,2.0,0.0,0.0,1.0,2359.1713
1.0,4.0,3.0,2.0,1.0,0.0,0.0,2632.345
1.0,4.0,3.0,2.0,1.0,0.0,1.0,2720.345
1.0,4.0,3.0,2.0,2.0,0.0,0.0,2993.5187
1.0,4.0,3.0,2.0,2.0,0.0,1.0,3081.5187
1.0,4.0,3.0,3.0,0.0,0.0,0.0,2445.2605
1.0,4.0,3.0,3.0,1.0,0.0,0.0,2806.4341999999997
1.0,4.0,3.0,3.0,2.0,0.0,0.0,3167.6079
1.0,4.0,4.0,0.0,0.0,0.0,0.0,2127.0926999999997
1.0,4.0,4.0,0.0,0.0,0.0,1.0,2215.0926999999997
1.0,4.0,4.0,0.0,0.0,0.0,2.0,2303.0926999999997
1.0,4.0,4.0,0.0,1.0,0.0,0.0,2488.2663999999995
1.0,4.0,4.0,0.0,1.0,0.0,1.0,2576.2663999999995
1.0,4.0,4.0,0.0,1.0,0.0,2.0,2664.2663999999995
1.0,4.0,4.0,0.0,2.0,0.0,0.0,2849.4401
1.0,4.0,4.0,0.0,2.0,0.0,1.0,2937.4401
1.0,4.0,4.0,0.0,2.0,0.0,2.0,3025.4401
1.0,4.0,4.0,1.0,0.0,0.0,0.0,2301.1818999999996
1.0,4.0,4.0,1.0,0.0,0.0,1.0,2389.1818999999996
1.0,4.0,4.0,1.0,0.0,0.0,2.0,2477.1818999999996
1.0,4.0,4.0,1.0,1.0,0.0,0.0,2662.3555999999994
1.0,4.0,4.0,1.0,1.0,0.0,1.0,2750.3555999999994
1.0,4.0,4.0,1.0,1.0,0.0,2.0,2838.3555999999994
1.0,4.0,4.0,1.0,2.0,0.0,0.0,3023.5292999999997
1.0,4.0,4.0,1.0,2.0,0.0,1.0,3111.5292999999997
1.0,4.0,4.0,1.0,2.0,0.0,2.0,3199.5292999999997
1.0,4.0,4.0,2.0,0.0,0.0,0.0,2475.2711
1.0,4.0,4.0,2.0,0.0,0.0,1.0,2563.2711
1.0,4.0,4.0,2.0,1.0,0.0,0.0,2836.4447999999998
1.0,4.0,4.0,2.0,1.0,0.0,1.0,2924.4447999999998
1.0,4.0,4.0,2.0,2.0,0.0,0.0,3197.6185
1.0,4.0,4.0,2.0,2.0,0.0,1.0,3285.6185
1.0,4.0,4.0,3.0,0.0,0.0,0.0,2649.3603
1.0,4.0,4.0,3.0,1.0,0.0,0.0,3010.5339999999997
1.0,4.0,4.0,3.0,2.0,0.0,0.0,3371.7077
1.0,4.0,5.0,0.0,0.0,0.0,0.0,2331.1924999999997
1.0,4.0,5.0,0.0,0.0,0.0,1.0,2419.1924999999997
1.0,4.0,5.0,0.0,0.0,0.0,2.0,2507.1924999999997
1.0,4.0,5.0,0.0,1.0,0.0,0.0,2692.3661999999995
1.0,4.0,5.0,0.0,1.0,0.0,1.0,2780.3661999999995
1.0,4.0,5.0,0.0,1.0,0.0,2.0,2868.3661999999995
1.0,4.0,5.0,0.0,2.0,0.0,0.0,3053.5398999999998
1.0,4.0,5.0,0.0,2.0,0.0,1.0,3141.5398999999998
1.0,4.0,5.0,0.0,2.0,0.0,2.0,3229.5398999999998
1.0,4.0,5.0,1.0,0.0,0.0,0.0,2505.2816999999995
1.0,4.0,5.0,1.0,0.0,0.0,1.0,2593.2816999999995
1.0,4.0,5.0,1.0,0.0,0.0,2.0,2681.2816999999995
1.0,4.0,5.0,1.0,1.0,0.0,0.0,2866.4553999999994
1.0,4.0,5.0,1.0,1.0,0.0,1.0,2954.4553999999994
1.0,4.0,5.0,1.0,1.0,0.0,2.0,3042.4553999999994
1.0,4.0,5.0,1.0,2.0,0.0,0.0,3227.6290999999997
1.0,4.0,5.0,1.0,2.0,0.0,1.0,3315.6290999999997
1.0,4.0,5.0,1.0,2.0,0.0,2.0,3403.6290999999997
1.0,4.0,5.0,2.0,0.0,0.0,0.0,2679.3709
1.0,4.0,5.0,2.0,0.0,0.0,1.0,2767.3709
1.0,4.0,5.0,2.0,1.0,0.0,0.0,3040.5445999999997
1.0,4.0,5.0,2.0,1.0,0.0,1.0,3128.5445999999997
1.0,4.0,5.0,2.0,2.0,0.0,0.0,3401.7183
1.0,4.0,5.0,2.0,2.0,0.0,1.0,3489.7183
1.0,4.0,5.0,3.0,0.0,0.0,0.0,2853.4601
1.0,4.0,5.0,3.0,1.0,0.0,0.0,3214.6337999999996
1.0,4.0,5.0,3.0,2.0,0.0,0.0,3575.8075
